name_display,product_url,category,category_url,active_substance,atc_code,confidence
Sensodyne Proschmelz Sanft Weiss 75 ml,https://www.docmorris.de/sensodyne-proschmelz-sanft-weiss/19117130,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
ONE DROP Only Pharmacia Ondrohexidin Mun 250 ml,https://www.docmorris.de/one-drop-only-pharmacia-ondrohexidin-mun/11191569,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Refit 1 St,https://www.docmorris.de/refit/03149926,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Miradent Plaquetest Lösung Mira-2-Ton 10 ml,https://www.docmorris.de/miradent-plaquetest-loesung-mira2ton/04203651,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Lacalut Sensitive Zahnbürste 1 St,https://www.docmorris.de/lacalut-sensitive-zahnbuerste/11038862,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Parodontax Ultra Clean Zahncreme 75 ml,https://www.docmorris.de/parodontax-ultra-clean-zahncreme/16938346,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Parodur Liquid Mundspüllösung 200 ml,https://www.docmorris.de/parodur-liquid-mundspuelloesung/09735499,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
VITIS orthodontic Set 1 St,https://www.docmorris.de/vitis-orthodontic-set/09065188,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Edelwhite Antiplaque+white Zahnpasta 75 ml,https://www.docmorris.de/edelwhite-antiplaquewhite-zahnpasta/00170133,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Mundpflegestäbchen Schaumstoff Neutral 250 St,https://www.docmorris.de/mundpflegestaebchen-schaumstoff-neutral/10553970,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Perfekt-Schlafen24 – 2-in-1 Schnarch- & Knirschschiene 1 St,https://www.docmorris.de/perfektschlafen24-2in1-schnarch-knirschschiene/50692H22,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Propolis Tropfen 20% ohne Alkohol 20 ml,https://www.docmorris.de/propolis-tropfen-20-ohne-alkohol/07363740,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Bonyplus Reinigungsbrausetabletten 32 St,https://www.docmorris.de/bonyplus-reinigungsbrausetabletten/08857987,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Fisherman's Friend Lemon ohne Zucker 25 g,https://www.docmorris.de/fishermans-friend-lemon-ohne-zucker/08490937,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
"Curasept Gel Parodontal 0,5% CHX ADS 350 30 ml",https://www.docmorris.de/curasept-gel-parodontal-05-chx-ads-350/16127955,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
TEPE Zahnbürste Select weich Blister 1 St,https://www.docmorris.de/tepe-zahnbuerste-select-weich-blister/02289275,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
HALITA 15 ml,https://www.docmorris.de/halita/05703663,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Totes Meer Salz Zahncreme 75 ml,https://www.docmorris.de/totes-meer-salz-zahncreme/06121207,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Lavera Zahncreme Sensitive Whitening 75 ml,https://www.docmorris.de/lavera-zahncreme-sensitive-whitening/17928634,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Curaprox Hydrosonic Pro Ersatzbürstenkö. 2 St,https://www.docmorris.de/curaprox-hydrosonic-pro-ersatzbuerstenkoe/16331934,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Liposaliva Mundbefeuchtung Spray 50 ml,https://www.docmorris.de/liposaliva-mundbefeuchtung-spray/09425304,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
OnlySmile Zahnaufhellungsset 1 St,https://www.docmorris.de/onlysmile-zahnaufhellungsset/20129322,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Conaskin Tinktur 5 ml,https://www.docmorris.de/conaskin-tinktur/11848437,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
IBU LYSIN ratiopharm 400 mg Doppelpack 2X50 St,https://www.docmorris.de/ibu-lysin-ratiopharm-400-mg-doppelpack/80042280,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Nenedent-baby Zahncreme Mit Fluorid Einzeltube 50 ml,https://www.docmorris.de/nenedentbaby-zahncreme-mit-fluorid-einzeltube/19073591,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
"Fluoretten 0,5 mg Tabletten 300 St",https://www.docmorris.de/fluoretten-05-mg-tabletten/02477930,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Floracit Pastillen 50 St,https://www.docmorris.de/floracit-pastillen/01695530,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Colgate Max White Original Zahnpasta 75 ml,https://www.docmorris.de/colgate-max-white-original-zahnpasta/11540633,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Elmex Exp.präzision Interdental Zahnbürste Mittel 1 St,https://www.docmorris.de/elmex-exppraezision-interdental-zahnbuerste-mittel/19362266,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Theranovis oral Spray 65 ml,https://www.docmorris.de/theranovis-oral-spray/18682626,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Vitis Junior Zahngel 75 ml,https://www.docmorris.de/vitis-junior-zahngel/14188734,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Petersilie + Vitamin B6 60 St,https://www.docmorris.de/petersilie-vitamin-b6/01305368,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Blend-a-dent Haftcreme Complete Extra Frisch 47 g,https://www.docmorris.de/blendadent-haftcreme-complete-extra-frisch/19683680,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Ricola O.z.beutel Menthol extra stark Bo 75 g,https://www.docmorris.de/ricola-ozbeutel-menthol-extra-stark-bo/18043524,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Cruzylan Med.zahnpasta 70 g,https://www.docmorris.de/cruzylan-medzahnpasta/00250317,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Curaprox Interdental Set CPS 08 mm pink 1 P,https://www.docmorris.de/curaprox-interdental-set-cps-08-mm-pink/16356816,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
"TEPE Interdentalbürste X-weich 1,1mm 6 St",https://www.docmorris.de/tepe-interdentalbuerste-xweich-11mm/09724892,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Neyparadent Liposome Mundtropfen 45 ml,https://www.docmorris.de/neyparadent-liposome-mundtropfen/01420678,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Salviadent Bombastus Zahncreme 75 ml,https://www.docmorris.de/salviadent-bombastus-zahncreme/18714183,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Interprox Plus Xx-maxi Conical Schwarz Interdent. 4 St,https://www.docmorris.de/interprox-plus-xxmaxi-conical-schwarz-interdent/19262961,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Prothesenbürste Trioblanc Z.reinig.v.zah 1 St,https://www.docmorris.de/prothesenbuerste-trioblanc-zreinigvzah/00665774,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Listerine Cool Mint Milder Geschmack Mundspülung 80 ml,https://www.docmorris.de/listerine-cool-mint-milder-geschmack-mundspuelung/20115107,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
TEPE Zahnbürste Classic weich 1 St,https://www.docmorris.de/tepe-zahnbuerste-classic-weich/08863634,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
One Drop Only Zungen- Und Interdental-gel 25 ml,https://www.docmorris.de/one-drop-only-zungen-und-interdentalgel/18839306,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Ultra DEX Zahnpasta Original 75 ml,https://www.docmorris.de/ultra-dex-zahnpasta-original/02679645,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Mama Karex Zahnpasta 75 ml,https://www.docmorris.de/mama-karex-zahnpasta/19270328,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Bio-dent Vital Zahncreme 75 ml,https://www.docmorris.de/biodent-vital-zahncreme/02063714,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Dr. Denti Toothfil-Plus Zahnfüllstoff 3 St,https://www.docmorris.de/dr-denti-toothfilplus-zahnfuellstoff/10341825,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Sensodyne Multicare Zahnfleischschutz 75 ml,https://www.docmorris.de/sensodyne-multicare-zahnfleischschutz/18707734,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Edelwhite Dentaltape Waxed Zahnseide 70 1 St,https://www.docmorris.de/edelwhite-dentaltape-waxed-zahnseide-70/06847832,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
SOS Mund-heilgel 15 ml,https://www.docmorris.de/sos-mundheilgel/16687246,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Zahnöl 20 ml,https://www.docmorris.de/zahnoel/02203026,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Gengigel Hydrogel Mundspüllösung 150 ml,https://www.docmorris.de/gengigel-hydrogel-mundspuelloesung/20088540,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
"Fluoretten 0,25 mg Tabletten 300 St",https://www.docmorris.de/fluoretten-025-mg-tabletten/02477924,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Sensodyne Proschmelz Zahnfleisch 75 ml,https://www.docmorris.de/sensodyne-proschmelz-zahnfleisch/19117124,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Emmi-dent Ultraschall Bürstenkopf Erwach 4 St,https://www.docmorris.de/emmident-ultraschall-buerstenkopf-erwach/01551506,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
MIRA 2 Ton Plaqueeinfärbung Lösung 60 ml,https://www.docmorris.de/mira-2-ton-plaqueeinfaerbung-loesung/07578966,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
OXYSAFE Liquid Flasche 250 ml,https://www.docmorris.de/oxysafe-liquid-flasche/13169700,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Curaprox CS Kids Zahnb�rste 1 St,https://www.docmorris.de/curaprox-cs-kids-zahnbrste/16779244,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Bitterkraft Mundöl Mit Kräutern 200 ml,https://www.docmorris.de/bitterkraft-mundoel-mit-kraeutern/19238508,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Propolis Mundspray 20 ml,https://www.docmorris.de/propolis-mundspray/03933838,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
GUM JUNIOR Zahngel 50 ml,https://www.docmorris.de/gum-junior-zahngel/17490617,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
KAUX Zahnpflegekaugummi Peppermint mit X 40 St,https://www.docmorris.de/kaux-zahnpflegekaugummi-peppermint-mit-x/10260512,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Emmi-dent Ultraschall Zahnpasta 75 ml,https://www.docmorris.de/emmident-ultraschall-zahnpasta/05960130,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Tong-Clin De Luxe 1 St,https://www.docmorris.de/tongclin-de-luxe/02172550,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Zungenreiniger - Zungenschaber Edelstahl 1 St,https://www.docmorris.de/zungenreiniger-zungenschaber-edelstahl/18886286,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Sensodyne Proschmelz Junior 6-12 Jahre 75 ml,https://www.docmorris.de/sensodyne-proschmelz-junior-612-jahre/19283288,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
PERIO AID Active Control 5000 ml,https://www.docmorris.de/perio-aid-active-control/11594557,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
ONE DROP Only Mundspray 15 ml,https://www.docmorris.de/one-drop-only-mundspray/03277819,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
"TEPE Interdentalbürste 1,5mm schwarz 6 St",https://www.docmorris.de/tepe-interdentalbuerste-15mm-schwarz/07641446,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Zymafluor D 500 c.C. 90 St,https://www.docmorris.de/zymafluor-d-500-cc/00014901,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Oroxid Forte Mundspray 100 ml,https://www.docmorris.de/oroxid-forte-mundspray/19631938,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Colgate Komplett Zahnpasta 75 ml,https://www.docmorris.de/colgate-komplett-zahnpasta/12447829,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
"I-Prox L fine, 0,6 mm 6 St",https://www.docmorris.de/iprox-l-fine-06-mm/11597484,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
TEPE Pure Toothpaste peppermint 75 ml,https://www.docmorris.de/tepe-pure-toothpaste-peppermint/18250200,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Sensodyne Proschmelz Kids 0-6 Jahre 50 ml,https://www.docmorris.de/sensodyne-proschmelz-kids-06-jahre/19283294,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
GUM Baby Zahnbürste 0-2 Jahre 1 St,https://www.docmorris.de/gum-baby-zahnbuerste-02-jahre/16914009,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
TEPE Zahnbürste Select klein weich Blist 1 St,https://www.docmorris.de/tepe-zahnbuerste-select-klein-weich-blist/02289298,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Lacalut Zahnseide 50 m,https://www.docmorris.de/lacalut-zahnseide/11038885,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Curaprox Cps 405 Perio 1.3 - 5.0 Mm Interdental 4 St,https://www.docmorris.de/curaprox-cps-405-perio-13-50-mm-interdental/19490231,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Schwarzkümmelöl Bio Ägypt. 50 ml,https://www.docmorris.de/schwarzkuemmeloel-bio-aegypt/00350326,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
"GUM Bi-direction Interdentalb.1,2 mm pin 6 St",https://www.docmorris.de/gum-bidirection-interdentalb12-mm-pin/11347882,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Meridol Zahnfleisch Komfort Zahnbürste Extra Sanft 1 St,https://www.docmorris.de/meridol-zahnfleisch-komfort-zahnbuerste-extra-sanft/19362272,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
miradent Mirafluor Kids Zahncreme 75 ml,https://www.docmorris.de/miradent-mirafluor-kids-zahncreme/16223618,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
"Curasept Zahnpasta 0,05% CHX ADS 705 75 ml",https://www.docmorris.de/curasept-zahnpasta-005-chx-ads-705/16127961,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Curaprox CS 1560 soft 1 St,https://www.docmorris.de/curaprox-cs-1560-soft/02246515,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Fittydent Sensitive Haftcreme 40 g,https://www.docmorris.de/fittydent-sensitive-haftcreme/06571318,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
LISTERINE Cool Mint Mild 1 l,https://www.docmorris.de/listerine-cool-mint-mild/18754461,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Nenedent-baby Zahncreme Ohne Fluorid Einzeltube 50 ml,https://www.docmorris.de/nenedentbaby-zahncreme-ohne-fluorid-einzeltube/19073585,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Miradent Ersatz Spitzbürsten I-Prox P weiß soft 4 St,https://www.docmorris.de/miradent-ersatz-spitzbuersten-iprox-p-weiss-soft/02172478,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Caphosol Mundspülung 32 Anwendungen Wochenpa.btl. 32 St,https://www.docmorris.de/caphosol-mundspuelung-32-anwendungen-wochenpabtl/18156441,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
VITIS Sonic Ersatzbürstenkopf gingival 2 St,https://www.docmorris.de/vitis-sonic-ersatzbuerstenkopf-gingival/11872424,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
RingelblumenblÜten Tee 40 g,https://www.docmorris.de/ringelblumenblueten-tee/19146870,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Air-lift Spray 15 ml,https://www.docmorris.de/airlift-spray/11669060,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
ODOL Mundwasser Extra frisch 125 ml,https://www.docmorris.de/odol-mundwasser-extra-frisch/09634491,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Jordan Zahnhölzer Dental Sticks Tischspender neutral 125 St,https://www.docmorris.de/jordan-zahnhoelzer-dental-sticks-tischspender-neutral/11522581,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Vivadent Fluoridation Gel 75 ml,https://www.docmorris.de/vivadent-fluoridation-gel/18851684,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Legased Natur Lösung 5 ml,https://www.docmorris.de/legased-natur-loesung/04406325,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Periosafe Mund Gesundheits Spülung 300 ml,https://www.docmorris.de/periosafe-mund-gesundheits-spuelung/00023159,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Sensodyne Sensitive MultiCare Expert Zahnbürste 1 St,https://www.docmorris.de/sensodyne-sensitive-multicare-expert-zahnbuerste/14289062,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Colgate Zahnpasta Total Original 75 ml,https://www.docmorris.de/colgate-zahnpasta-total-original/15235140,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Periosafe Mund Gesundheits Zahncreme 75 ml,https://www.docmorris.de/periosafe-mund-gesundheits-zahncreme/00023136,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Dentura MED Sensitiv Zahncreme 75 ml,https://www.docmorris.de/dentura-med-sensitiv-zahncreme/15267329,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Gum Sonic Sensitive Ersatzbürstenköpfe 2 St,https://www.docmorris.de/gum-sonic-sensitive-ersatzbuerstenkoepfe/16886359,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Ecosym Prothesen-Reinigungsgel Daily 60 ml,https://www.docmorris.de/ecosym-prothesenreinigungsgel-daily/09508800,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Curaprox Interdental Set CPS 011 mm grün 1 P,https://www.docmorris.de/curaprox-interdental-set-cps-011-mm-gruen/16356839,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Miradent Mundspüllösung Paroguard 200 ml,https://www.docmorris.de/miradent-mundspuelloesung-paroguard/04443102,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
"Lederlind Mundgel, 100.000 I.E./g 50 g",https://www.docmorris.de/lederlind-mundgel-100000-ieg/04900663,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
"I-Prox large, 0,8 mm 6 St",https://www.docmorris.de/iprox-large-08-mm/11597521,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Curaprox Interdental Set CPS 09 mm gelb 1 P,https://www.docmorris.de/curaprox-interdental-set-cps-09-mm-gelb/16356822,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
OXYSAFE Active +F Mundspüllösung 500 ml,https://www.docmorris.de/oxysafe-active-f-mundspuelloesung/17631331,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Curaprox CS 708 implant/ortho Zahnbürste 1 St,https://www.docmorris.de/curaprox-cs-708-implantortho-zahnbuerste/14330557,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
TEPE Plaqsearch Tabletten 10 St,https://www.docmorris.de/tepe-plaqsearch-tabletten/04807544,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
Tepe Feuchtigkeitsspend. Mundgel Ohne Geschmack 50 ml,https://www.docmorris.de/tepe-feuchtigkeitsspend-mundgel-ohne-geschmack/18802800,Mund- & ZahngesundheitMund- & Zahngesundheit,https://www.docmorris.de/arzneimittel-gesundheit/mund-zahngesundheit,,,
